920,16958,297
921,30098,28
922,8425,286
923,4386,255
924,25359,131
925,18575,251
926,12945,21
927,17094,127
928,27303,253
929,25425,173
930,17254,144
931,20030,261
932,23659,301
933,16883,102
934,5010,153
935,11620,266
936,4313,120
937,4326,70
938,23829,46
939,9479,54
940,10929,124
941,12129,56
942,24239,249
943,9816,113
944,6776,304
945,12873,273
946,14345,235
947,4008,266
948,20867,198
949,6899,161
950,25217,85
951,18262,77
952,1916,245
953,18024,238
954,11777,228
955,19366,263
956,19049,223
957,28710,16
958,18285,75
959,21327,10
960,30489,1
961,12388,35
962,28214,173
963,15242,89
964,3407,32
965,22281,252
966,22063,231
967,29212,74
968,14556,20
969,4265,267
970,28567,134
971,16105,157
972,23110,12
973,2165,253
974,4880,221
975,31273,175
976,19891,135
977,11994,188
978,15456,101
979,23121,22
980,7129,13
981,25693,50
982,30411,202
983,25558,269
984,19207,176
985,27520,89
986,15318,69
987,2440,261
988,14128,260
989,21088,243
990,8648,59
991,14194,11
992,27864,258
993,22337,195
994,5600,178
995,6343,215
996,9055,111
997,452,254
998,8976,197
999,22203,112
1000,3190,41
1001,29270,27
1002,14114,180
1003,25795,43
1004,25283,37
1005,9982,70
1006,17604,254
1007,25333,121
1008,28082,11
1009,8600,162
1010,5228,213
1011,644,45
1012,7873,150
1013,14195,201
1014,15560,201
1015,25985,112
1016,20053,92
1017,23436,104
1018,30144,62
1019,8371,60
1020,26814,226
1021,21195,231
1022,16540,139
1023,16730,172
1024,16571,179
1025,2162,142
1026,22324,281
1027,3618,68
1028,6676,52
1029,28254,232
1030,22622,213
1031,8859,271
1032,13464,155
1033,29528,161
1034,29320,174
1035,25263,99
1036,14315,101
1037,24277,60
1038,30151,164
1039,22378,175
1040,7737,240
1041,8252,135
1042,26174,218
1043,26878,162
1044,3493,96
1045,23123,224
1046,9453,288
1047,28583,5
1048,16879,261
1049,10406,278
1050,15935,32
1051,8108,37
1052,7931,125
1053,4890,166
1054,3595,215
1055,3539,45
1056,13382,156
1057,1972,215
1058,6603,19
1059,2645,291
1060,19893,198
1061,8826,181
1062,26203,176
1063,19499,279
1064,25250,199
1065,22013,284
1066,12211,263
1067,12058,269
1068,8365,172
1069,6874,298
1070,20938,278
1071,5565,189
1072,15174,15
1073,9494,281
1074,13918,263
1075,1127,82
1076,24226,179
1077,11906,3
1078,14408,238
1079,28681,83
1080,21683,218
1081,23100,136
1082,20326,72
1083,6369,62
1084,21588,215
1085,25022,120
1086,22434,100
1087,27648,162
1088,10429,49
1089,15896,73
1090,27955,80
1091,12095,128
1092,3967,57
1093,14247,112
1094,19409,48
1095,30622,276
1096,21624,39
1097,4772,206
1098,15771,83
1099,4309,102
1100,6863,121
1101,16867,286
1102,7215,169
1103,12651,53
1104,5832,46
1105,1555,85
1106,18203,258
1107,23946,56
1108,12029,114
1109,6472,164
1110,24164,95
1111,10023,154
1112,13633,127
1113,10591,66
1114,4473,118
1115,4453,284
1116,28607,217
1117,26376,72
1118,22752,4
1119,17201,245
1120,17172,189
1121,19097,12
1122,10315,262
1123,15130,53
1124,10138,219
1125,11233,52
1126,13623,208
1127,5456,43
1128,6933,84
1129,1024,276
1130,2697,12
1131,17167,294
1132,15827,117
1133,12808,50
1134,15847,47
1135,10260,273
1136,28536,216
1137,21189,268
1138,28636,127
1139,13388,163
1140,675,7
1141,608,284
1142,15554,239
1143,28349,264
1144,27788,59
1145,19641,273
1146,23861,212
1147,22554,54
1148,12960,196
1149,11421,99
1150,26811,250
1151,18253,62
1152,23034,194
1153,22487,40
1154,14493,262
1155,7301,236
1156,20932,187
1157,6521,189
1158,10321,60
1159,25892,148
1160,15999,179
1161,25688,56
1162,14522,102
1163,21193,150
1164,18829,105
1165,11912,191
1166,9289,223
1167,18377,245
1168,22383,297
1169,31197,20
1170,16123,291
1171,7124,146
1172,18177,89
1173,4132,18
1174,7124,264
1175,30416,236
1176,9350,282
1177,15485,111
1178,14912,254
1179,18123,134
1180,18602,166
1181,3484,290
1182,15932,213
1183,15200,76
1184,28568,206
1185,30935,52
1186,18232,140
1187,30719,145
1188,14267,10
1189,4728,81
1190,10628,303
1191,11974,154
1192,26641,270
1193,20925,252
1194,17720,107
1195,5045,297
1196,27282,63
1197,19043,42
1198,2820,1
1199,6574,124
1200,5157,250
1201,28271,38
1202,3536,256
1203,24484,186
1204,26756,68
1205,17387,33
1206,23534,11
1207,28959,6
1208,12892,63
1209,23327,69
1210,3597,217
1211,9653,4
1212,21084,50
1213,3355,175
1214,28949,60
1215,29065,154
1216,22436,67
1217,4665,155
1218,25819,33
1219,1049,156
1220,28088,223
1221,16135,108
1222,12846,15
1223,18170,127
1224,27321,77
1225,25253,266
1226,7485,7
1227,13199,219
1228,23244,210
1229,8297,66
1230,16199,4
1231,2565,120
1232,8339,195
1233,10588,19
1234,27096,63
1235,5543,92
1236,25197,187
1237,30533,212
1238,16403,126
1239,12906,148
1240,13760,173
1241,7565,181
1242,23793,182
1243,30812,284
1244,7066,243
1245,21702,64
1246,8149,283
1247,3274,86
1248,28516,160
1249,1103,219
1250,4341,137
1251,10500,54
1252,12148,245
1253,20392,219
1254,7669,54
1255,16967,239
1256,18562,100
1257,4962,37
1258,7550,276
1259,17735,299
1260,10417,132
1261,26956,245
1262,30984,60
1263,30576,270
1264,10171,32
1265,12518,296
1266,26411,192
1267,4674,252
1268,26184,61
1269,28690,268
1270,9345,270
1271,25298,98
1272,27780,109
1273,14699,64
1274,19183,231
1275,14275,245
1276,28682,227
1277,7698,171
1278,23991,142
1279,27494,68
1280,23729,103
1281,11775,162
1282,6224,206
1283,7655,138
1284,30949,142
1285,22648,93
1286,19619,160
1287,26024,302
1288,27466,182
1289,13320,147
1290,22375,180
1291,31324,41
1292,14857,249
1293,21049,277
1294,21170,155
1295,24757,253
1296,6135,175
1297,16436,274
1298,5092,51
1299,23562,132
1300,21588,34
1301,8928,262
1302,12963,246
1303,7631,193
1304,31041,301
1305,19624,288
1306,17152,109
1307,15563,257
1308,6796,291
1309,17612,184
1310,13905,226
1311,25963,42
1312,7108,74
1313,385,8
1314,472,215
1315,30516,258
1316,28568,76
1317,7338,228
1318,13195,59
1319,322,203
1320,7665,198
1321,12943,36
1322,29532,195
1323,5751,187
1324,21400,243
1325,6428,116
1326,12689,70
1327,17063,294
1328,27724,103
1329,27806,6
1330,26322,169
1331,7120,257
1332,21782,57
1333,29681,11
1334,15822,159
1335,15367,65
1336,26304,52
1337,4073,273
1338,13329,131
1339,2481,79
1340,18591,11
1341,30815,270
1342,17817,33
1343,7535,67
1344,10243,253
1345,3754,258
1346,11680,286
1347,15073,118
1348,21685,166
1349,7594,266
1350,5675,26
1351,9785,287
1352,18351,10
1353,11280,251
1354,20789,71
1355,6704,32
1356,12971,179
1357,15633,198
1358,19838,30
1359,24457,63
1360,2895,151
1361,25597,106
1362,29221,302
1363,5534,300
1364,14734,113
1365,23743,35
1366,8883,61
1367,9506,141
1368,15017,113
1369,29761,1
1370,4520,204
1371,3172,84
1372,16180,58
1373,20437,284
1374,16293,141
1375,24948,129
1376,14229,255
1377,29817,86
1378,23163,120
1379,4978,98
1380,13164,139
1381,7145,92
1382,6552,17
1383,9243,82
1384,5222,99
1385,19519,250
1386,1402,89
1387,18445,34
1388,23893,155
1389,18564,302
1390,475,287
1391,24113,202
1392,30915,127
1393,7618,102
1394,6462,295
1395,29224,84
1396,6558,40
1397,18382,238
1398,24109,17
1399,9764,68
1400,2985,88
1401,20031,198
1402,10848,182
1403,28544,33
1404,13606,225
1405,13222,38
1406,18901,288
1407,11023,27
1408,26164,180
1409,22026,146
1410,22475,262
1411,6857,111
1412,29770,17
1413,2294,166
1414,29575,124
1415,14279,95
1416,21663,256
1417,11685,188
1418,1095,128
1419,27929,260
1420,11142,168
1421,15802,226
1422,5654,125
1423,7604,300
1424,26053,89
1425,31069,117
1426,13482,271
1427,21749,63
1428,4340,101
1429,10854,173
1430,11393,219
1431,24271,3
1432,14363,68
1433,15571,77
1434,16963,8
1435,28358,303
1436,4147,257
1437,26134,75
1438,8436,126
1439,17373,271
1440,28686,258
1441,2444,249
1442,29738,134
1443,15114,103
1444,29377,117
1445,21927,51
1446,24396,107
1447,5071,153
1448,12168,210
1449,15305,132
1450,16681,149
1451,1070,10
1452,4695,52
1453,22493,293
1454,15473,106
1455,21105,200
1456,18813,176
1457,19339,295
1458,9631,282
1459,23790,34
1460,10468,77
1461,21704,58
1462,11568,53
1463,19643,271
1464,14261,105
1465,20168,44
1466,7804,111
1467,28114,31
1468,4229,114
1469,7380,104
1470,7320,117
1471,21380,205
1472,1747,169
1473,26048,39
1474,8391,98
1475,15460,69
1476,29358,60
1477,21976,22
1478,529,285
1479,29637,246
1480,17055,182
1481,16672,77
1482,378,156
1483,18747,228
1484,10661,203
1485,10092,19
1486,13797,3
1487,12388,55
1488,10717,167
1489,23038,304
1490,2148,70
1491,21566,252
1492,2444,47
1493,17552,71
1494,26601,261
1495,13774,188
1496,24744,109
1497,9212,28
1498,7214,169
1499,8454,154
1500,12522,9
1501,23777,296
1502,28021,134
1503,5176,275
1504,3015,81
1505,29324,104
1506,24921,124
1507,8300,109
1508,10248,32
1509,22831,67
1510,21508,60
1511,6906,270
1512,12199,97
1513,16619,180
1514,15290,202
1515,902,218
1516,17834,136
1517,8712,34
1518,834,244
1519,12509,56
1520,28851,123
1521,15274,174
1522,28449,145
1523,17135,149
1524,4255,20
1525,1237,176
1526,19246,244
1527,26787,258
1528,3876,25
1529,2478,221
1530,10465,254
1531,12659,150
1532,23928,103
1533,22385,172
1534,2752,162
1535,3810,189
1536,3715,94
1537,30198,190
1538,26976,47
1539,27850,269
1540,25712,261
1541,29655,101
1542,28503,106
1543,5994,249
1544,1473,282
1545,15299,150
1546,943,62
1547,5995,34
1548,10093,127
1549,12212,184
1550,18108,15
1551,25138,237
1552,13060,169
1553,3582,208
1554,14282,9
1555,28218,206
1556,9687,214
1557,27398,188
1558,8663,117
1559,29671,294
1560,26885,50
1561,19496,125
1562,903,296
1563,22502,153
1564,719,219
1565,21413,210
1566,20940,62
1567,9978,97
1568,17368,115
1569,29575,250
1570,12660,206
1571,23314,303
1572,18736,86
1573,13790,251
1574,23967,196
1575,21118,150
1576,16926,145
1577,29001,92
1578,18372,112
1579,23453,127
1580,24481,106
1581,16266,67
1582,2710,162
1583,26372,118
1584,3834,54
1585,21949,106
1586,19878,75
1587,3551,47
1588,28727,167
1589,10153,177
1590,22962,189
1591,12471,101
1592,30443,20
1593,27670,38
1594,23089,245
1595,2350,220
1596,4817,219
1597,20256,186
1598,12773,220
1599,18996,250
1600,15854,165
1601,15766,2
1602,22383,35
1603,27298,141
1604,1008,229
1605,23965,161
1606,31433,19
1607,28449,12
1608,20143,209
1609,3911,111
1610,4683,94
1611,8211,143
1612,12195,281
1613,26334,141
1614,20879,77
1615,23356,203
1616,5782,234
1617,28992,289
1618,13808,215
1619,1742,163
1620,2738,219
1621,5385,150
1622,8536,127
1623,15443,117
1624,1448,185
1625,17183,36
1626,8896,210
1627,18696,74
1628,29386,236
1629,27471,246
1630,7750,127
1631,24205,38
1632,8924,34
1633,25937,127
1634,6935,207
1635,5102,284
1636,5818,188
1637,10274,25
1638,20252,26
1639,4699,143
1640,13104,256
1641,11087,185
1642,8576,62
1643,13694,141
1644,3982,212
1645,19409,190
1646,1841,289
1647,25241,165
1648,31361,143
1649,5177,269
1650,4742,173
1651,17374,264
1652,25106,205
1653,23551,263
1654,23615,4
1655,24404,58
1656,9956,240
1657,7017,257
1658,19589,91
1659,28008,43
1660,22208,259
1661,26608,152
1662,10007,175
1663,30068,274
1664,22062,55
1665,26221,226
1666,20512,274
1667,8260,84
1668,6243,179
1669,21095,38
1670,3166,280
1671,2916,168
1672,23307,130
1673,28106,63
1674,30787,12
1675,5354,183
1676,9029,57
1677,7952,121
1678,9990,34
1679,1035,194
1680,31115,15
1681,6124,155
1682,19130,278
1683,22264,84
1684,14164,194
1685,23846,125
1686,17262,218
1687,18190,127
1688,9252,218
1689,27424,117
1690,28715,71
1691,20877,17
1692,4507,192
1693,4713,2
1694,22759,96
1695,14632,105
1696,24414,242
1697,4161,257
1698,26976,133
1699,4533,54
1700,31138,69
1701,22995,284
1702,9043,47
1703,1080,231
1704,25675,185
1705,12208,136
1706,22322,270
1707,16145,10
1708,13716,184
1709,20225,99
1710,31501,65
1711,18973,290
1712,14973,61
1713,8891,167
1714,30192,304
1715,27799,23
1716,18665,106
1717,6284,176
1718,26115,268
1719,7434,145
1720,18075,119
1721,6413,23
1722,21096,246
1723,26091,3
1724,21898,263
1725,6166,296
1726,17308,180
1727,15411,280
1728,12548,24
1729,13507,279
1730,7534,79
1731,21352,41
1732,16915,54
1733,14771,113
1734,14869,228
1735,14721,101
1736,21533,301
1737,25841,10
1738,31260,43
1739,22388,43
1740,29788,131
1741,6268,163
1742,888,33
1743,20197,46
1744,9394,23
1745,11682,119
1746,29994,251
1747,6485,220
1748,14309,236
1749,6032,39
1750,29712,208
1751,16861,243
1752,22508,118
1753,25991,159
1754,5577,232
1755,16072,20
1756,15642,219
1757,5888,83
1758,13793,93
1759,2775,203
1760,18600,175
1761,3153,80
1762,20937,218
1763,5563,212
1764,22702,281
1765,1950,231
1766,12867,283
1767,22021,47
1768,21966,277
1769,22395,5
1770,10258,179
1771,6462,295
1772,10413,288
1773,3999,197
1774,13690,55
1775,13377,272
1776,27088,121
1777,26755,134
1778,18643,260
1779,13784,285
1780,17082,53
1781,28243,42
1782,11224,0
1783,15870,151
1784,9980,18
1785,17046,130
1786,15561,143
1787,26407,292
1788,5404,112
1789,30994,262
1790,6110,43
1791,17187,24
1792,18897,259
1793,7507,158
1794,18964,33
1795,4233,159
1796,10934,297
1797,31325,234
1798,12092,94
1799,6838,137
1800,9563,29
1801,3981,69
1802,6922,87
1803,15238,101
1804,12574,17
1805,14194,298
1806,15681,183
1807,2634,32
1808,2555,284
1809,27478,71
1810,16862,129
1811,13684,82
1812,25873,224
1813,22909,128
1814,18913,91
1815,20888,160
1816,14957,192
1817,10811,228
1818,17806,61
1819,4618,54
1820,20360,303
1821,25684,137
1822,18043,150
1823,29659,12
1824,10283,236
1825,21996,95
1826,16242,159
1827,848,274
1828,28338,282
1829,11206,218
1830,20541,136
1831,7764,246
1832,25728,196
1833,29756,272
1834,24261,202
1835,13631,136
1836,19094,160
1837,15717,52
1838,21929,108
1839,23139,198
1840,21591,168
1841,10311,10
1842,10032,135
1843,17888,268
1844,20180,229
1845,11831,244
1846,29059,117
1847,18870,158
1848,819,102
1849,14369,200
1850,23459,176
1851,12924,71
1852,5878,7
1853,30624,130
1854,7994,74
1855,8517,128
1856,7107,17
1857,22903,221
1858,16406,199
1859,16070,286
1860,683,152
1861,6627,223
1862,10980,216
1863,18954,122
1864,12888,84
1865,27326,257
1866,12186,132
1867,18125,293
1868,28596,173
1869,18999,259
1870,3988,106
1871,23699,21
1872,19349,195
1873,3652,70
1874,18668,284
1875,17280,274
1876,23854,123
1877,15485,294
1878,10954,38
1879,11571,223
